NAME,B08301_001E,B08301_003E,B08301_010E,state,county,tract
Census Tract 102.19; Fulton County; Georgia,1676,654,177,13,121,010219
Census Tract 102.20; Fulton County; Georgia,2243,1205,23,13,121,010220
Census Tract 102.21; Fulton County; Georgia,1178,990,0,13,121,010221
Census Tract 102.22; Fulton County; Georgia,1480,1060,7,13,121,010222
Census Tract 102.23; Fulton County; Georgia,1575,878,0,13,121,010223
Census Tract 103.05; Fulton County; Georgia,1969,1174,58,13,121,010305
Census Tract 103.06; Fulton County; Georgia,2134,1521,17,13,121,010306
Census Tract 103.07; Fulton County; Georgia,2471,1485,2,13,121,010307
Census Tract 103.08; Fulton County; Georgia,2755,1967,0,13,121,010308
Census Tract 103.09; Fulton County; Georgia,2370,2052,25,13,121,010309
Census Tract 103.10; Fulton County; Georgia,2996,1976,63,13,121,010310
Census Tract 103.11; Fulton County; Georgia,2741,2050,0,13,121,010311
Census Tract 103.12; Fulton County; Georgia,1328,810,0,13,121,010312
Census Tract 103.13; Fulton County; Georgia,1645,1130,69,13,121,010313
Census Tract 103.14; Fulton County; Georgia,1418,455,0,13,121,010314
Census Tract 103.15; Fulton County; Georgia,2419,1426,13,13,121,010315
Census Tract 104.01; Fulton County; Georgia,2499,1897,15,13,121,010401
Census Tract 104.02; Fulton County; Georgia,1834,1183,0,13,121,010402
Census Tract 105.08; Fulton County; Georgia,1376,591,123,13,121,010508
Census Tract 105.17; Fulton County; Georgia,2254,1629,80,13,121,010517
Census Tract 105.18; Fulton County; Georgia,1837,1444,19,13,121,010518
Census Tract 105.19; Fulton County; Georgia,2330,1329,108,13,121,010519
Census Tract 105.20; Fulton County; Georgia,3069,2194,36,13,121,010520
Census Tract 105.21; Fulton County; Georgia,870,617,28,13,121,010521
Census Tract 105.22; Fulton County; Georgia,2499,1813,152,13,121,010522
Census Tract 105.23; Fulton County; Georgia,865,549,6,13,121,010523
Census Tract 105.24; Fulton County; Georgia,2275,1789,90,13,121,010524
Census Tract 105.25; Fulton County; Georgia,1247,862,35,13,121,010525
Census Tract 105.26; Fulton County; Georgia,3626,2608,72,13,121,010526
Census Tract 105.27; Fulton County; Georgia,3148,1761,0,13,121,010527
Census Tract 105.28; Fulton County; Georgia,1798,1152,0,13,121,010528
Census Tract 105.29; Fulton County; Georgia,4111,2662,216,13,121,010529
Census Tract 105.30; Fulton County; Georgia,1300,747,76,13,121,010530
Census Tract 105.31; Fulton County; Georgia,1274,751,165,13,121,010531
Census Tract 105.32; Fulton County; Georgia,1232,855,37,13,121,010532
Census Tract 105.33; Fulton County; Georgia,1224,980,27,13,121,010533
Census Tract 105.34; Fulton County; Georgia,2452,1932,16,13,121,010534
Census Tract 105.35; Fulton County; Georgia,1636,1209,0,13,121,010535
Census Tract 105.36; Fulton County; Georgia,1887,1697,0,13,121,010536
Census Tract 105.37; Fulton County; Georgia,1768,1376,30,13,121,010537
Census Tract 105.38; Fulton County; Georgia,1604,1304,0,13,121,010538
Census Tract 105.39; Fulton County; Georgia,1516,893,64,13,121,010539
Census Tract 105.40; Fulton County; Georgia,2572,2348,0,13,121,010540
Census Tract 106.01; Fulton County; Georgia,1431,825,103,13,121,010601
Census Tract 106.03; Fulton County; Georgia,1164,650,129,13,121,010603
Census Tract 106.04; Fulton County; Georgia,1084,453,217,13,121,010604
Census Tract 108.01; Fulton County; Georgia,1155,806,39,13,121,010801
Census Tract 108.02; Fulton County; Georgia,2552,1920,19,13,121,010802
Census Tract 110; Fulton County; Georgia,1033,553,51,13,121,011000
Census Tract 111; Fulton County; Georgia,1557,968,31,13,121,011100
Census Tract 112.02; Fulton County; Georgia,2351,1269,320,13,121,011202
Census Tract 112.03; Fulton County; Georgia,1266,815,17,13,121,011203
Census Tract 112.04; Fulton County; Georgia,952,730,9,13,121,011204
Census Tract 113.01; Fulton County; Georgia,2319,1098,54,13,121,011301
Census Tract 113.06; Fulton County; Georgia,1633,1259,98,13,121,011306
Census Tract 113.07; Fulton County; Georgia,2384,1423,268,13,121,011307
Census Tract 113.08; Fulton County; Georgia,725,295,324,13,121,011308
Census Tract 113.09; Fulton County; Georgia,1970,1483,97,13,121,011309
Census Tract 113.10; Fulton County; Georgia,2463,1667,107,13,121,011310
Census Tract 114.16; Fulton County; Georgia,3072,1908,0,13,121,011416
Census Tract 114.17; Fulton County; Georgia,2220,935,1,13,121,011417
Census Tract 114.19; Fulton County; Georgia,3167,1841,15,13,121,011419
Census Tract 114.21; Fulton County; Georgia,2883,1759,0,13,121,011421
Census Tract 114.22; Fulton County; Georgia,2041,983,68,13,121,011422
Census Tract 114.23; Fulton County; Georgia,3347,1833,13,13,121,011423
Census Tract 114.24; Fulton County; Georgia,2524,1633,42,13,121,011424
Census Tract 114.26; Fulton County; Georgia,1457,866,10,13,121,011426
Census Tract 114.28; Fulton County; Georgia,1097,568,0,13,121,011428
Census Tract 114.29; Fulton County; Georgia,2874,1733,9,13,121,011429
Census Tract 114.30; Fulton County; Georgia,2121,1403,0,13,121,011430
Census Tract 114.31; Fulton County; Georgia,1666,807,0,13,121,011431
Census Tract 114.32; Fulton County; Georgia,2918,1757,0,13,121,011432
Census Tract 114.33; Fulton County; Georgia,1427,755,9,13,121,011433
Census Tract 114.34; Fulton County; Georgia,2143,1413,0,13,121,011434
Census Tract 114.35; Fulton County; Georgia,2136,1130,12,13,121,011435
Census Tract 114.36; Fulton County; Georgia,1582,912,28,13,121,011436
Census Tract 114.37; Fulton County; Georgia,1282,615,90,13,121,011437
Census Tract 114.38; Fulton County; Georgia,3475,2139,0,13,121,011438
Census Tract 114.39; Fulton County; Georgia,2025,894,0,13,121,011439
Census Tract 114.40; Fulton County; Georgia,1008,581,0,13,121,011440
Census Tract 114.41; Fulton County; Georgia,2115,1340,0,13,121,011441
Census Tract 114.42; Fulton County; Georgia,925,578,0,13,121,011442
Census Tract 114.43; Fulton County; Georgia,1537,761,0,13,121,011443
Census Tract 114.44; Fulton County; Georgia,2166,690,0,13,121,011444
Census Tract 114.45; Fulton County; Georgia,1222,590,66,13,121,011445
Census Tract 114.46; Fulton County; Georgia,1473,878,0,13,121,011446
Census Tract 115.05; Fulton County; Georgia,1831,1013,0,13,121,011505
Census Tract 115.07; Fulton County; Georgia,1829,995,0,13,121,011507
Census Tract 115.08; Fulton County; Georgia,3076,1837,0,13,121,011508
Census Tract 115.09; Fulton County; Georgia,1259,787,0,13,121,011509
Census Tract 115.10; Fulton County; Georgia,2625,1197,0,13,121,011510
Census Tract 115.11; Fulton County; Georgia,1171,570,0,13,121,011511
Census Tract 115.12; Fulton County; Georgia,1635,656,0,13,121,011512
Census Tract 115.13; Fulton County; Georgia,1619,898,0,13,121,011513
Census Tract 115.14; Fulton County; Georgia,1668,864,0,13,121,011514
Census Tract 115.15; Fulton County; Georgia,1103,606,7,13,121,011515
Census Tract 116.12; Fulton County; Georgia,1625,832,7,13,121,011612
Census Tract 116.18; Fulton County; Georgia,2689,1478,12,13,121,011618
Census Tract 116.24; Fulton County; Georgia,1918,1126,0,13,121,011624
Census Tract 116.27; Fulton County; Georgia,1894,1239,0,13,121,011627
Census Tract 116.28; Fulton County; Georgia,1361,831,0,13,121,011628
Census Tract 116.29; Fulton County; Georgia,2081,1056,0,13,121,011629
Census Tract 116.30; Fulton County; Georgia,1786,1162,0,13,121,011630
Census Tract 116.31; Fulton County; Georgia,2799,1746,0,13,121,011631
Census Tract 116.32; Fulton County; Georgia,1615,767,0,13,121,011632
Census Tract 116.33; Fulton County; Georgia,1654,727,0,13,121,011633
Census Tract 116.34; Fulton County; Georgia,1064,613,0,13,121,011634
Census Tract 116.35; Fulton County; Georgia,2022,935,22,13,121,011635
Census Tract 116.36; Fulton County; Georgia,1039,397,10,13,121,011636
Census Tract 116.37; Fulton County; Georgia,1302,598,4,13,121,011637
Census Tract 116.38; Fulton County; Georgia,1878,1134,22,13,121,011638
Census Tract 116.39; Fulton County; Georgia,1449,759,0,13,121,011639
Census Tract 116.40; Fulton County; Georgia,2739,1309,0,13,121,011640
Census Tract 116.41; Fulton County; Georgia,2962,1627,3,13,121,011641
Census Tract 116.42; Fulton County; Georgia,1726,1106,3,13,121,011642
Census Tract 116.43; Fulton County; Georgia,3457,1251,107,13,121,011643
Census Tract 116.44; Fulton County; Georgia,2226,1401,0,13,121,011644
Census Tract 116.45; Fulton County; Georgia,1928,952,7,13,121,011645
Census Tract 116.46; Fulton County; Georgia,1968,904,49,13,121,011646
Census Tract 116.47; Fulton County; Georgia,2408,1304,0,13,121,011647
Census Tract 116.48; Fulton County; Georgia,1382,542,0,13,121,011648
Census Tract 116.49; Fulton County; Georgia,2773,1628,0,13,121,011649
Census Tract 116.50; Fulton County; Georgia,2741,1701,0,13,121,011650
Census Tract 116.51; Fulton County; Georgia,1097,675,0,13,121,011651
Census Tract 116.52; Fulton County; Georgia,1807,1002,34,13,121,011652
Census Tract 116.53; Fulton County; Georgia,1874,863,0,13,121,011653
Census Tract 116.54; Fulton County; Georgia,1438,870,32,13,121,011654
Census Tract 116.55; Fulton County; Georgia,1375,603,0,13,121,011655
Census Tract 116.56; Fulton County; Georgia,1984,999,0,13,121,011656
Census Tract 116.57; Fulton County; Georgia,1710,1132,0,13,121,011657
Census Tract 116.58; Fulton County; Georgia,1969,1043,0,13,121,011658
Census Tract 116.59; Fulton County; Georgia,1115,678,0,13,121,011659
Census Tract 116.60; Fulton County; Georgia,2187,1282,0,13,121,011660
Census Tract 116.61; Fulton County; Georgia,970,538,0,13,121,011661
Census Tract 118.01; Fulton County; Georgia,812,567,33,13,121,011801
Census Tract 118.02; Fulton County; Georgia,809,519,3,13,121,011802
Census Tract 119.01; Fulton County; Georgia,951,374,66,13,121,011901
Census Tract 119.02; Fulton County; Georgia,888,360,106,13,121,011902
Census Tract 120; Fulton County; Georgia,1458,927,180,13,121,012000
Census Tract 123; Fulton County; Georgia,1188,808,99,13,121,012300
Census Tract 9800; Fulton County; Georgia,0,0,0,13,121,980000
