NAME,B08141_001E,B08141_002E,state,county,tract
Census Tract 105.28; Fulton County; Georgia,1798,39,13,121,010528
Census Tract 105.29; Fulton County; Georgia,4111,162,13,121,010529
Census Tract 105.30; Fulton County; Georgia,1267,103,13,121,010530
Census Tract 105.31; Fulton County; Georgia,1274,0,13,121,010531
Census Tract 105.32; Fulton County; Georgia,1232,0,13,121,010532
Census Tract 105.33; Fulton County; Georgia,1224,61,13,121,010533
Census Tract 105.34; Fulton County; Georgia,2452,105,13,121,010534
Census Tract 105.35; Fulton County; Georgia,1636,17,13,121,010535
Census Tract 105.36; Fulton County; Georgia,1887,14,13,121,010536
Census Tract 105.37; Fulton County; Georgia,1768,0,13,121,010537
Census Tract 105.38; Fulton County; Georgia,1604,0,13,121,010538
Census Tract 105.39; Fulton County; Georgia,1516,20,13,121,010539
Census Tract 105.40; Fulton County; Georgia,2572,50,13,121,010540
Census Tract 106.01; Fulton County; Georgia,1431,127,13,121,010601
Census Tract 106.03; Fulton County; Georgia,1164,173,13,121,010603
Census Tract 106.04; Fulton County; Georgia,1084,313,13,121,010604
Census Tract 108.01; Fulton County; Georgia,1155,52,13,121,010801
Census Tract 108.02; Fulton County; Georgia,2552,87,13,121,010802
Census Tract 110; Fulton County; Georgia,1033,128,13,121,011000
Census Tract 111; Fulton County; Georgia,1557,36,13,121,011100
Census Tract 112.02; Fulton County; Georgia,2334,128,13,121,011202
Census Tract 112.03; Fulton County; Georgia,1266,16,13,121,011203
Census Tract 112.04; Fulton County; Georgia,952,68,13,121,011204
Census Tract 113.01; Fulton County; Georgia,2306,116,13,121,011301
Census Tract 113.06; Fulton County; Georgia,1627,0,13,121,011306
Census Tract 113.07; Fulton County; Georgia,2384,455,13,121,011307
Census Tract 113.08; Fulton County; Georgia,725,325,13,121,011308
Census Tract 113.09; Fulton County; Georgia,1970,138,13,121,011309
Census Tract 113.10; Fulton County; Georgia,2459,193,13,121,011310
Census Tract 114.16; Fulton County; Georgia,3070,39,13,121,011416
Census Tract 114.17; Fulton County; Georgia,2211,227,13,121,011417
Census Tract 114.19; Fulton County; Georgia,3163,0,13,121,011419
Census Tract 114.21; Fulton County; Georgia,2883,40,13,121,011421
Census Tract 114.22; Fulton County; Georgia,2041,0,13,121,011422
Census Tract 114.23; Fulton County; Georgia,3347,0,13,121,011423
Census Tract 114.24; Fulton County; Georgia,2524,99,13,121,011424
Census Tract 114.26; Fulton County; Georgia,1457,7,13,121,011426
Census Tract 114.28; Fulton County; Georgia,1097,0,13,121,011428
Census Tract 114.29; Fulton County; Georgia,2874,76,13,121,011429
Census Tract 114.30; Fulton County; Georgia,2121,202,13,121,011430
Census Tract 114.31; Fulton County; Georgia,1666,0,13,121,011431
Census Tract 114.32; Fulton County; Georgia,2900,44,13,121,011432
Census Tract 114.33; Fulton County; Georgia,1427,21,13,121,011433
Census Tract 114.34; Fulton County; Georgia,2143,20,13,121,011434
Census Tract 114.35; Fulton County; Georgia,2136,26,13,121,011435
Census Tract 114.36; Fulton County; Georgia,1582,0,13,121,011436
Census Tract 114.37; Fulton County; Georgia,1282,0,13,121,011437
Census Tract 114.38; Fulton County; Georgia,3475,29,13,121,011438
Census Tract 114.39; Fulton County; Georgia,2023,135,13,121,011439
Census Tract 114.40; Fulton County; Georgia,1008,0,13,121,011440
Census Tract 114.41; Fulton County; Georgia,2115,0,13,121,011441
Census Tract 114.42; Fulton County; Georgia,925,0,13,121,011442
Census Tract 114.43; Fulton County; Georgia,1537,9,13,121,011443
Census Tract 114.44; Fulton County; Georgia,2166,0,13,121,011444
Census Tract 114.45; Fulton County; Georgia,1222,14,13,121,011445
Census Tract 114.46; Fulton County; Georgia,1473,0,13,121,011446
Census Tract 115.05; Fulton County; Georgia,1831,0,13,121,011505
Census Tract 115.07; Fulton County; Georgia,1829,0,13,121,011507
Census Tract 115.08; Fulton County; Georgia,3076,21,13,121,011508
Census Tract 115.09; Fulton County; Georgia,1259,0,13,121,011509
Census Tract 115.10; Fulton County; Georgia,2625,0,13,121,011510
Census Tract 115.11; Fulton County; Georgia,1171,27,13,121,011511
Census Tract 115.12; Fulton County; Georgia,1635,0,13,121,011512
Census Tract 115.13; Fulton County; Georgia,1619,49,13,121,011513
Census Tract 115.14; Fulton County; Georgia,1668,49,13,121,011514
Census Tract 115.15; Fulton County; Georgia,1103,25,13,121,011515
Census Tract 116.12; Fulton County; Georgia,1625,55,13,121,011612
Census Tract 116.18; Fulton County; Georgia,2683,0,13,121,011618
Census Tract 116.24; Fulton County; Georgia,1918,0,13,121,011624
Census Tract 116.27; Fulton County; Georgia,1894,70,13,121,011627
Census Tract 116.28; Fulton County; Georgia,1361,127,13,121,011628
Census Tract 116.29; Fulton County; Georgia,2081,19,13,121,011629
Census Tract 116.30; Fulton County; Georgia,1786,0,13,121,011630
Census Tract 116.31; Fulton County; Georgia,2799,34,13,121,011631
Census Tract 116.32; Fulton County; Georgia,1615,21,13,121,011632
Census Tract 116.33; Fulton County; Georgia,1654,0,13,121,011633
Census Tract 116.34; Fulton County; Georgia,1064,28,13,121,011634
Census Tract 116.35; Fulton County; Georgia,2022,18,13,121,011635
Census Tract 116.36; Fulton County; Georgia,1039,90,13,121,011636
Census Tract 116.37; Fulton County; Georgia,1302,0,13,121,011637
Census Tract 116.38; Fulton County; Georgia,1878,50,13,121,011638
Census Tract 116.39; Fulton County; Georgia,1445,25,13,121,011639
Census Tract 116.40; Fulton County; Georgia,2739,250,13,121,011640
Census Tract 116.41; Fulton County; Georgia,2959,0,13,121,011641
Census Tract 116.42; Fulton County; Georgia,1720,69,13,121,011642
Census Tract 116.43; Fulton County; Georgia,3457,107,13,121,011643
Census Tract 116.44; Fulton County; Georgia,2226,0,13,121,011644
Census Tract 116.45; Fulton County; Georgia,1928,36,13,121,011645
Census Tract 116.46; Fulton County; Georgia,1968,113,13,121,011646
Census Tract 116.47; Fulton County; Georgia,2406,0,13,121,011647
Census Tract 116.48; Fulton County; Georgia,1382,0,13,121,011648
Census Tract 116.49; Fulton County; Georgia,2773,44,13,121,011649
Census Tract 116.50; Fulton County; Georgia,2741,137,13,121,011650
Census Tract 116.51; Fulton County; Georgia,1097,16,13,121,011651
Census Tract 116.52; Fulton County; Georgia,1807,26,13,121,011652
Census Tract 116.53; Fulton County; Georgia,1874,0,13,121,011653
Census Tract 116.54; Fulton County; Georgia,1438,49,13,121,011654
Census Tract 116.55; Fulton County; Georgia,1375,74,13,121,011655
Census Tract 116.56; Fulton County; Georgia,1980,0,13,121,011656
Census Tract 116.57; Fulton County; Georgia,1710,0,13,121,011657
Census Tract 116.58; Fulton County; Georgia,1969,15,13,121,011658
Census Tract 116.59; Fulton County; Georgia,1115,0,13,121,011659
Census Tract 116.60; Fulton County; Georgia,2187,0,13,121,011660
Census Tract 116.61; Fulton County; Georgia,970,0,13,121,011661
Census Tract 118.01; Fulton County; Georgia,812,0,13,121,011801
Census Tract 118.02; Fulton County; Georgia,809,57,13,121,011802
Census Tract 119.01; Fulton County; Georgia,791,258,13,121,011901
Census Tract 119.02; Fulton County; Georgia,888,9,13,121,011902
Census Tract 120; Fulton County; Georgia,1408,311,13,121,012000
Census Tract 123; Fulton County; Georgia,1188,0,13,121,012300
Census Tract 9800; Fulton County; Georgia,0,0,13,121,980000
