NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,1/2002,2/2002,3/2002,4/2002,5/2002,6/2002,7/2002,8/2002,9/2002,10/2002,11/2002,12/2002,1/2003,2/2003,3/2003,4/2003,5/2003,6/2003,7/2003,8/2003,9/2003,10/2003,11/2003,12/2003,1/2004,2/2004,3/2004,4/2004,5/2004,6/2004,7/2004,8/2004,9/2004,10/2004,11/2004,12/2004,1/2005,2/2005,3/2005,4/2005,5/2005,6/2005,7/2005,8/2005,9/2005,10/2005,11/2005,12/2005,1/2006,2/2006,3/2006,4/2006,5/2006,6/2006,7/2006,8/2006,9/2006,10/2006,11/2006,12/2006,1/2007,2/2007,3/2007,4/2007,5/2007,6/2007,7/2007,8/2007,9/2007,10/2007,11/2007,12/2007,1/2008,2/2008,3/2008,4/2008,5/2008,6/2008,7/2008,8/2008,9/2008,10/2008,11/2008,12/2008,1/2009,2/2009,3/2009,4/2009,5/2009,6/2009,7/2009,8/2009,9/2009,10/2009,11/2009,12/2009,1/2010,2/2010,3/2010,4/2010,5/2010,6/2010,7/2010,8/2010,9/2010,10/2010,11/2010,12/2010,1/2011,2/2011,3/2011,4/2011,5/2011,6/2011,7/2011,8/2011,9/2011,10/2011,11/2011,12/2011,1/2012,2/2012,3/2012,4/2012,5/2012,6/2012,7/2012,8/2012,9/2012,10/2012,11/2012,12/2012,1/2013,2/2013,3/2013,4/2013,5/2013,6/2013,7/2013,8/2013,9/2013,10/2013,11/2013,12/2013,1/2014,2/2014,3/2014,4/2014,5/2014,6/2014,7/2014,8/2014,9/2014,10/2014,11/2014,12/2014,1/2015,2/2015,3/2015,4/2015,5/2015,6/2015,7/2015,8/2015,9/2015,10/2015,11/2015,12/2015,1/2016,2/2016,3/2016,4/2016,5/2016,6/2016,7/2016,8/2016,9/2016,10/2016,11/2016,12/2016,1/2017,2/2017,3/2017,4/2017,5/2017,6/2017,7/2017,8/2017,9/2017,10/2017,11/2017,12/2017,1/2018,2/2018,3/2018,4/2018,5/2018,6/2018,7/2018,8/2018,9/2018,10/2018,11/2018,12/2018,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023,1/2024,2/2024,3/2024,4/2024,5/2024,6/2024,7/2024,8/2024,9/2024,10/2024,11/2024,12/2024,1/2025,2/2025,3/2025,4/2025,5/2025,6/2025,7/2025,8/2025,9/2025,10/2025,11/2025,12/2025,1/2026,2/2026
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter,3817.0,"Atlanta, GA",DR,DO,Bus,17347.0,17198.0,18583.0,19056.0,19823.0,18965.0,19649.0,20640.0,19898.0,22232.0,20623.0,20035.0,21488.0,21496.0,23843.0,24029.0,24262.0,23262.0,24540.0,24890.0,24446.0,26646.0,23118.0,24094.0,24502.0,24715.0,28187.0,27510.0,26425.0,27463.0,25780.0,25676.0,24785.0,26866.0,25967.0,26789.0,26877.0,27496.0,32597.0,31486.0,30979.0,30397.0,27409.0,30985.0,30181.0,30608.0,29751.0,28258.0,29840.0,28757.0,34254.0,30151.0,32074.0,31399.0,28645.0,33390.0,30505.0,32250.0,30738.0,28521.0,30898.0,28865.0,32668.0,31228.0,33803.0,31562.0,31532.0,33662.0,31210.0,34820.0,32066.0,29786.0,33839.0,34440.0,36184.0,37829.0,38283.0,35224.0,37234.0,38542.0,39675.0,42634.0,36184.0,38565.0,39735.0,39478.0,42715.0,41748.0,40948.0,42035.0,41434.0,42134.0,41098.0,44111.0,40676.0,40502.0,38825.0,39486.0,46224.0,45208.0,43937.0,44617.0,43006.0,45533.0,44428.0,46107.0,43158.0,43013.0,36305.0,44224.0,50130.0,47299.0,47569.0,48533.0,46537.0,52525.0,49940.0,48135.0,46616.0,46530.0,46579.0,47871.0,50922.0,47877.0,49990.0,47954.0,46741.0,52794.0,45696.0,51852.0,45435.0,43052.0,47498.0,46321.0,51311.0,50377.0,52288.0,47080.0,50698.0,51293.0,48646.0,51147.0,45180.0,43609.0,42154.0,41432.0,54960.0,53788.0,50708.0,48826.0,53331.0,50526.0,49947.0,53483.0,47303.0,49690.0,50047.0,45150.0,57147.0,56521.0,54639.0,56105.0,56358.0,56260.0,55114.0,57462.0,50978.0,53308.0,51707.0,54568.0,59607.0,54410.0,36950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter,3817.0,"Atlanta, GA",DR,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16283.0,55672.0,54060.0,61264.0,58159.0,58686.0,56568.0,55399.0,52733.0,53483.0,61676.0,55489.0,60631.0,59389.0,57236.0,62779.0,53123.0,63624.0,59601.0,56454.0,55810.0,56738.0,64629.0,61786.0,66214.0,63648.0,62749.0,69497.0,62288.0,68688.0,62078.0,63535.0,66723.0,67465.0,74075.0,72358.0,71489.0,67937.0,67495.0,69581.0,66344.0,72663.0,64533.0,63912.0,68433.0,65285.0,46240.0,22593.0,28651.0,34236.0,35701.0,32461.0,33117.0,38495.0,36392.0,35691.0,31714.0,31624.0,37076.0,37763.0,36922.0,40579.0,41251.0,43140.0,42091.0,44452.0,42683.0,43266.0,38459.0,40836.0,50266.0,50126.0,51018.0,50374.0,49692.0,56436.0,55813.0,56700.0,54109.0,52283.0,55519.0,55547.0,63938.0,59448.0,62774.0,61628.0,60802.0,65358.0,61048.0,62504.0,59528.0,58134.0,60685.0,63107.0,66988.0,65782.0,69146.0,66015.0,70054.0,74404.0,64214.0,77840.0,63796.0,63307.0,57014.0,62053.0,68161.0,72358.0,73763.0,66594.0,68494.0,74786.0,66775.0,68554.0,59683.0,62732.0,57602.0,61687.0
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter,3817.0,"Atlanta, GA",HR,DO,Rail,6767476.0,6231858.0,6672222.0,6626629.0,7014024.0,6338135.0,6707662.0,6764336.0,6208143.0,7198159.0,5793149.0,5560006.0,5515722.0,5224149.0,6034073.0,5691136.0,5840575.0,5797586.0,6056419.0,5546309.0,5858108.0,6215903.0,5443612.0,5389577.0,5715702.0,4935564.0,5942906.0,5659755.0,5532730.0,6057393.0,6230688.0,6421516.0,6016642.0,6354015.0,5895417.0,5403231.0,5602016.0,5636840.0,6276205.0,5728639.0,5614259.0,5806103.0,6047813.0,6404428.0,5792448.0,6232155.0,5465238.0,5056625.0,5684476.0,5213284.0,6065805.0,5609006.0,5652327.0,5985422.0,6693335.0,6813964.0,6600035.0,6994082.0,6308564.0,6397025.0,6761667.0,6013863.0,6478324.0,6194823.0,6183440.0,6246765.0,7279386.0,7728670.0,7192184.0,7715716.0,7081589.0,6626983.0,6788324.0,6497325.0,6809060.0,7112463.0,7162326.0,7254243.0,7841304.0,7744197.0,7791870.0,7982627.0,6565445.0,6480777.0,6535892.0,6139050.0,6706565.0,6646152.0,6295399.0,6617213.0,7024550.0,6864739.0,6930218.0,7004619.0,6230019.0,6138686.0,6018640.0,5763582.0,6509382.0,6651817.0,6139849.0,6455905.0,6898026.0,6782576.0,6910488.0,6873967.0,6239232.0,5687292.0,5422254.0,5818002.0,6542373.0,6389606.0,6231213.0,6433453.0,6344058.0,6553178.0,6744778.0,6403176.0,5776550.0,5577570.0,5888906.0,5658572.0,6229190.0,5824980.0,5914425.0,5796104.0,5800106.0,6155902.0,6017175.0,6307471.0,5637343.0,5276202.0,5945786.0,5300088.0,5627254.0,6281881.0,5670450.0,5610243.0,5928985.0,6222245.0,6021666.0,6376001.0,5527098.0,5393689.0,5110328.0,4932412.0,5775307.0,5847783.0,5919333.0,5706723.0,6795165.0,6693561.0,6576774.0,6752721.0,5548048.0,5846495.0,5715839.0,5120518.0,5854308.0,5846948.0,5894489.0,5891644.0,6798234.0,6089823.0,6582187.0,6619000.0,5797404.0,5820177.0,5535881.0,5542038.0,6021963.0,5764273.0,5772987.0,5601359.0,5616485.0,5845684.0,6218357.0,6077625.0,5414584.0,5267459.0,5683838.0,5106027.0,5804663.0,5966544.0,5773847.0,5505747.0,5351631.0,5856089.0,5793025.0,6077671.0,5428647.0,5062642.0,5035385.0,4890710.0,5559447.0,5316632.0,5399261.0,5315490.0,5478230.0,6077477.0,5688355.0,6019463.0,5257333.0,4816218.0,5157093.0,5384950.0,5290203.0,5232852.0,5719882.0,5095269.0,4980443.0,5279691.0,5100012.0,5499729.0,4609887.0,4428131.0,4664750.0,4401906.0,3002038.0,993578.0,1081891.0,1260658.0,1306684.0,1306777.0,1441747.0,1619410.0,1494700.0,1482126.0,1434957.0,1363917.0,1642106.0,1719309.0,1804393.0,1917495.0,2052277.0,2120529.0,2339669.0,2359095.0,2180431.0,2054293.0,1867907.0,1909958.0,2249435.0,2315762.0,2340546.0,2289890.0,2389586.0,2574500.0,2762152.0,2743061.0,2467782.0,2290140.0,2417589.0,2304337.0,2598694.0,2660691.0,2692450.0,2494552.0,2554350.0,2829897.0,2864892.0,2968785.0,2639099.0,2517181.0,2410510.0,2380683.0,2618192.0,2395093.0,2488926.0,2459291.0,2548993.0,2604107.0,2564829.0,2839129.0,2362681.0,2275343.0,2212396.0,2344698.0,2647815.0,2723786.0,2694505.0,2555901.0,2799280.0,2716420.0,2828705.0,2924310.0,2225351.0,2118542.0,3168639.0,3447852.0
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter,3817.0,"Atlanta, GA",MB,DO,Bus,6198411.0,6361296.0,6169576.0,6269814.0,6218632.0,5563151.0,5927260.0,6344570.0,5939076.0,6109728.0,5498560.0,5682274.0,5944843.0,5461080.0,5900209.0,6100893.0,5589135.0,5824966.0,5428790.0,5518593.0,6088652.0,6360604.0,5083762.0,5502996.0,5164541.0,5224814.0,5662195.0,5737243.0,5092599.0,5556935.0,5526123.0,5974197.0,5963458.0,6187784.0,5699594.0,5621630.0,5485155.0,5970540.0,6401824.0,6294526.0,5920455.0,6023579.0,5190402.0,5847826.0,6111447.0,5989743.0,5481976.0,5428844.0,5539186.0,5571347.0,6230212.0,5618062.0,5816621.0,6004986.0,5501959.0,6103170.0,5797247.0,5895316.0,5919083.0,5549378.0,6009143.0,5318340.0,5914122.0,5773663.0,5742112.0,5941051.0,5206605.0,4810972.0,5168429.0,5408337.0,4779943.0,4904599.0,5954800.0,5590626.0,5534962.0,5649984.0,6374108.0,6122887.0,6095591.0,6152117.0,6264361.0,6765962.0,5735511.0,5834207.0,5831633.0,5595113.0,6150614.0,6010040.0,5982106.0,6299154.0,5900979.0,5834959.0,5623770.0,6086617.0,5773265.0,5541056.0,5330981.0,5243720.0,5808973.0,5656965.0,5512994.0,5694610.0,5924498.0,5978238.0,5741716.0,5417394.0,4906157.0,4688061.0,3940313.0,4737239.0,5449725.0,5241184.0,5482437.0,5597642.0,5160353.0,5724059.0,5696145.0,5374667.0,4800547.0,4784914.0,4959955.0,4944406.0,5183456.0,4947715.0,5064337.0,4956173.0,4901399.0,5283222.0,5059553.0,5399901.0,4832403.0,4510372.0,5162366.0,4602209.0,4941374.0,5193666.0,4987805.0,4815487.0,4980132.0,5428398.0,5132654.0,5488344.0,4849500.0,4710293.0,4344344.0,4267077.0,5084566.0,5004963.0,5313834.0,5173629.0,5642810.0,5687885.0,5602131.0,5867181.0,4889675.0,5085113.0,4897115.0,4456346.0,5102225.0,5420521.0,5119483.0,5098321.0,5550905.0,5405418.0,5496264.0,5472406.0,5225450.0,4777247.0,4418737.0,4704274.0,5074601.0,4846438.0,4943887.0,4863477.0,4807879.0,5146840.0,5133611.0,5196668.0,4744580.0,4533797.0,4618466.0,4295210.0,4988634.0,4701948.0,4599343.0,4693333.0,4536189.0,5023043.0,4756789.0,5148828.0,4729396.0,4225373.0,4063108.0,4291543.0,4655922.0,4508716.0,4226087.0,4189656.0,4004718.0,4445214.0,3558677.0,5362776.0,3781036.0,4806665.0,4115728.0,3901466.0,4691721.0,4330722.0,3772621.0,4676426.0,4367498.0,4688277.0,3938387.0,5145813.0,4478794.0,3780051.0,4336952.0,3741306.0,3227703.0,2236909.0,2183036.0,2513773.0,2745857.0,2938937.0,2326696.0,2229489.0,2082324.0,2028918.0,2006334.0,1976935.0,2201811.0,2184124.0,2327893.0,2297201.0,1893010.0,2114148.0,1947774.0,2028609.0,2141455.0,2025458.0,1835143.0,1841854.0,2163160.0,2172348.0,2190472.0,2320633.0,2371182.0,2625350.0,2593737.0,2629299.0,2495408.0,2462509.0,2512784.0,2417971.0,2754120.0,2607422.0,2781900.0,2627148.0,2562548.0,2851821.0,2736700.0,2914307.0,2704025.0,2651965.0,2594379.0,2652739.0,2814587.0,2867409.0,2975585.0,2740842.0,3004887.0,3230018.0,2988693.0,3335229.0,2912577.0,2794798.0,2307979.0,2624858.0,2812208.0,2910569.0,2955439.0,2836014.0,2959584.0,3084801.0,2987740.0,3248054.0,2757952.0,2810903.0,2494366.0,2485385.0
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Inactive,Full Reporter,3817.0,"Atlanta, GA",MB,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192174.0,158752.0,,,,,,,,,,,,,,,,,,,,,
40022.0,4022,Metropolitan Atlanta Rapid Transit Authority,Active,Full Reporter,3817.0,"Atlanta, GA",SR,DO,Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32103.0,22709.0,18825.0,22536.0,21796.0,16429.0,23555.0,27320.0,29539.0,29571.0,23904.0,16790.0,36257.0,32263.0,25017.0,16422.0,18187.0,19549.0,16571.0,19524.0,20623.0,2943.0,4714.0,4583.0,5713.0,6387.0,6155.0,6596.0,5831.0,5106.0,5612.0,5498.0,7349.0,9426.0,10617.0,11869.0,14313.0,10699.0,10318.0,9942.0,9432.0,9774.0,7022.0,10704.0,12278.0,13415.0,14391.0,15847.0,18634.0,16905.0,16796.0,16209.0,13423.0,0.0,0.0,0.0,5876.0,13231.0,15068.0,18644.0,22306.0,21829.0,21736.0,19983.0,19043.0,20323.0,20186.0,23498.0,26374.0,28132.0,28990.0,31136.0,36371.0,35195.0,30049.0,30718.0,25823.0,26316.0,14254.0,23210.0,29399.0,22435.0,24753.0,30249.0,35285.0,30414.0,6967.0,0.0,0.0,0.0,0.0,12559.0
